,AICAR,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Methotrexate,ATRA,Gefitinib,ABT-263,Vorinostat,Nilotinib,RDEA119,CI-1040,temsirolimus,AZD-2281,ABT-888,Bosutinib,lenalidomide,Axitinib,AZD7762,GW 441756,CEP-701,SB 216763,17-AAG,VX-702,AMG-706,KU-55933,Elesclomol,BIBW2992,GDC-0449,PLX4720,BX-795,NU-7441,SL 0101-1,BIRB 0796,JNK Inhibitor VIII,681640,Nutlin-3,PD173074,ZM-447439,RO-3306,MK-2206,PD-0332991,NVP-BEZ235,GDC-0941,AZD8055,PD-0325901,SB590885,AZD6244,AZD6482,CCT007093,EHT 1864,BMS-708163,PF-4708671,JNJ-26854165,TW 37,CCT018159,AG-014699,Doxorubicin,etoposide,Gemcitabine,Mitomycin-C,Vinorelbine,NSC-87877,Bicalutamide,QS11,Midostaurin,CHIR-99021,AP-24534,JNK-9L,PF-562271,DMOG,FTI-277,OSU-03012,shikonin,AKT inhibitor VIII,embelin,FH535,pac-1,IPA-3,GSK-650394,BAY 61-3606,thapsigargin,Obatoclax Mesylate,BMS-754807,OSI-906,Bexarotene,Bleomycin,LFM-A13,AUY922,Bryostatin 1,Pazopanib,LAQ824,Epothilone B,GSK-1904529A,Tipifarnib,AS601245
NB17,3.646645253,-2.662506597,-1.662157899,1.841169307,0.80889345,-2.631887967,1.226143176,2.758514775,1.766630911,-1.147293973,0.37702016,1.965090894,2.687564086,1.148755374,0.917139613,2.700816582,2.678107323,1.855666491,2.392204751,0.963254303,-0.801738883,0.618809704,-0.418374549,2.209893574,-0.055394261,2.226990445,2.282615316,2.936596793,-2.048713863,1.498566116,2.815260561,2.925422396,0.726565982,1.956841036,2.700587709,2.303167434,1.445780228,1.10256251,0.63525079,2.202627827,0.666570371,2.6533204,2.59394583,0.863506415,-0.141612139,2.330946646,0.795840729,-0.193181569,2.381148482,2.568532654,1.36888565,2.782677183,1.942828525,1.767144247,2.085874704,0.68031362,0.027036569,1.297749216,0.762867355,-0.57955574,0.35118485,-0.583152416,-0.534936149,-1.350182023,0.304218507,2.010633629,1.152990786,0.700958243,1.101936692,0.021799846,-0.194410622,0.907265493,2.413210707,2.167395687,1.5181095,-1.382575615,2.457241219,1.647697012,1.22831105,1.321387947,1.552485778,1.815402115,0.865462961,-1.702815502,0.061907227,0.173901466,1.012413195,2.439491822,0.977796005,2.553801232,-0.880759194,-0.223266044,2.073467757,-1.098024384,-2.062433512,1.891955858,1.534027369,1.970690361
NB5,3.590882276,-2.715660767,-1.80418392,0.738914277,-0.344603986,-1.619097167,1.153128285,1.990312547,0.14889352,1.126299744,0.078659417,2.254764445,-0.009775969,0.663106438,-0.953439248,1.876089189,2.441781204,2.025531223,2.797560889,2.146868759,-0.098809378,2.476649839,-0.327174011,1.049826131,0.54492275,1.747021212,2.055963975,2.176134995,-1.51346372,0.150195535,2.619809803,2.792437083,0.467926681,1.03164613,2.634137178,3.160668425,2.530771617,1.517644673,0.81702518,2.282741696,0.264509226,2.600372085,0.656766173,1.127322073,-1.391006573,-0.019269646,-0.152930287,-0.733156835,2.209115318,0.409326458,1.676359375,2.234668337,1.221301227,1.388738253,1.711392561,2.024987921,-0.373291742,2.723580561,0.934286427,-0.443921053,1.339686863,0.122495799,-0.446233237,-1.123001711,2.705004483,1.984158159,3.00052885,0.936685904,2.721340905,0.772644193,1.339727252,1.131948612,3.889884038,1.881282483,2.059043123,0.386076503,2.529772306,1.349410716,1.162327945,1.229285297,1.682455086,1.994879587,1.249185539,-1.17658149,0.149916284,0.046333575,1.037513014,2.991343087,0.827419584,3.269463102,-1.442073959,-0.262710812,2.877410707,-1.034474256,-1.972681059,2.177900402,2.319241541,2.91145288
NB6,4.350042059,-0.738229395,-1.096805068,2.503078395,1.307181224,-1.364065115,1.412909347,2.834163228,1.812912371,0.686818483,0.281710327,2.235612059,2.810386474,2.341451795,0.468910358,2.576803792,2.73263647,1.49641549,1.819465006,1.663804743,-0.006729827,1.751738953,-0.028801976,1.893426225,1.509036088,1.880324863,2.301937078,2.848384635,-0.84674786,1.851745681,3.125523579,2.286037991,0.437159957,2.347952749,3.111487181,2.857351079,3.031667764,0.590558848,2.297588053,2.140264442,0.928776099,1.475144615,2.431524471,0.380887987,-0.40158125,1.799359343,0.394941322,0.071961293,2.793781224,2.660851935,1.65229793,2.674457078,2.938013896,2.353927339,2.741049188,2.45308502,0.395482887,2.289566634,2.601021356,0.339451081,2.134435776,0.516124682,0.34899036,-0.900726755,1.135613189,1.360091321,1.071218609,0.159746974,1.892817344,0.013295057,-0.040161382,2.129132172,3.282194879,1.296445899,1.086325977,-0.342564104,2.014289945,2.340627504,1.130957986,2.447966426,0.584049208,2.879855785,1.211162188,-2.339518751,0.645922274,0.41884489,0.799079698,1.131069166,2.633843161,1.241878968,-0.171756953,-0.202243123,1.804408885,-1.260135406,-1.755900363,2.033811048,1.98222772,2.640328046
NB69,2.989431323,-3.244574554,-2.241864162,1.716515499,-1.099720921,-2.104894197,1.168264317,2.62425915,-0.211582626,0.165157414,-0.385404649,2.191932457,-0.25423599,0.251563776,-2.023945614,0.939978725,2.505148243,2.356456235,1.919095634,1.784635023,-0.151511447,1.654830482,-0.38233853,1.417909379,-0.56723376,1.689599664,1.345653635,2.500803127,-2.914209781,0.01260366,3.114435606,3.013396995,0.063952903,0.726254593,2.222788645,2.566567037,2.694720824,2.427135057,0.423793241,1.145719221,0.509148176,2.68544386,0.378366473,-0.791027444,-1.647325005,-0.61035095,-0.869662974,-1.107916927,2.399972543,0.022799592,1.054435177,1.582649871,1.085830881,2.40301217,1.36458844,0.638536662,-0.057136651,2.006676763,-0.024329611,-1.101277433,0.036427753,-2.980603853,-0.756809381,-1.341739773,2.945365633,1.911334792,1.499615372,-0.13390732,2.443114488,0.732096723,0.155589472,1.77333164,2.328427738,1.236942343,2.603214108,-0.67216973,1.932509254,2.423298933,1.495511723,0.967404422,0.830172577,1.715255176,1.040597808,-3.05892756,-1.805349567,-0.439266719,-0.234649309,2.97464099,-0.035013255,2.049789176,-1.957852943,-1.120709505,2.690099497,-1.590089335,-2.093121342,1.862329437,1.690851735,2.295952934
NB7,2.939067929,-1.941700228,-1.666175557,1.750787848,-0.367166018,-2.285551581,1.171710443,1.852343704,1.524316305,2.371164921,-0.178445957,1.455005077,2.880863348,2.329248989,1.126367928,2.855528345,2.679258204,1.163048874,2.480204539,1.700342807,-0.295856167,2.183176212,-0.336401031,2.62014725,0.042494412,2.389021807,1.942010749,2.604515689,-1.733992378,1.822910698,3.172628027,2.736555109,0.54253717,2.356232139,2.953397475,2.647373606,2.847139079,2.328371714,3.201874286,2.293174752,0.754840725,2.838075787,1.728919384,2.594841345,-0.753616883,1.188843795,0.369801751,1.428962608,2.768293784,2.866166823,1.022309284,1.890990267,0.936339337,1.485719251,1.383600115,1.411459238,-1.53344778,1.873567675,1.366762084,-0.697643707,1.832113833,2.006748421,0.456407454,-1.487959342,3.090012622,1.882822056,1.104899883,0.367238545,2.45052746,-0.423087513,-1.380478841,1.078043112,1.912721929,2.04299681,0.706017773,-0.089933267,2.588063311,1.35345921,0.76548702,2.187528277,3.232974548,1.429156738,0.103126699,-3.288089558,-0.223233878,-0.444066108,1.900412286,3.206025272,1.870293095,1.870696555,-0.21967136,0.043355184,0.388615388,-1.329473994,-2.062477958,2.113603973,-0.121146011,0.637274603
NBsusSR,3.607690341,-3.335058072,-2.557089429,0.143553001,-0.260494607,-2.259439625,-1.550511645,2.268992801,0.907478732,0.80101752,-0.08879585,0.836888072,2.510816655,2.107850005,-1.135828165,0.443645276,2.140864637,0.406246007,1.56964666,0.878722357,-0.491799414,1.932144012,-1.308460221,2.903891379,0.236540227,0.604003302,2.090833913,1.517469218,-1.905578219,0.854534326,2.000237044,1.907733622,0.185829832,1.373415475,2.8459287,1.750473853,2.950337002,1.094759107,2.810836837,1.040920054,0.183791253,2.414468424,0.387006762,0.176099898,-1.6842839,-0.914656751,-1.036762553,1.485850408,2.840900004,2.39291352,0.615195168,2.405171047,2.617402509,2.524829166,3.002481872,1.902817843,-0.673440476,1.025054843,0.8972828,-1.043836342,-0.100076215,-1.502614175,-1.054680675,-2.450900519,1.226012454,2.131513409,0.670127243,-0.278436615,2.711445071,0.545712731,0.005026959,0.574519484,2.118428984,1.446850764,0.565995586,-0.74662865,2.004913961,1.326014838,0.97785485,1.808292346,0.750262392,1.379061738,0.003126486,-3.874727161,-1.445887064,-1.378412033,-0.812663995,2.948666271,-0.320485876,2.373419778,-1.344147067,-0.049098294,1.036337379,-1.24427584,-2.543378752,1.74103924,0.372840944,2.232578946
NCI-H1048,3.842778287,-3.27639227,-1.99744453,0.994315913,-0.410318386,-2.619253038,-0.483569968,2.335132811,1.284038974,-0.292828266,0.406583454,2.177235932,1.219487614,1.308065013,0.515957479,0.776172835,2.719879504,1.098664717,2.573401095,0.785755977,-0.036909819,1.955178123,-0.850045024,2.500170794,-0.538263712,2.185332484,2.215497275,2.072349906,-1.736312379,0.396474381,2.635820504,1.772309745,0.251660189,1.326863884,2.65191676,2.667154416,3.012730353,0.429476419,2.849757006,1.217918942,0.256298888,2.26717745,0.4725593,2.236470659,-1.063961982,0.323294024,-0.231767765,0.470175892,2.021366773,2.372271503,0.115562133,2.01106444,1.086890559,1.70850624,1.765063542,1.462134021,-0.669041507,0.937191857,0.549535826,-1.068262366,-0.452193929,-0.87150916,-0.82627739,-1.972706683,2.998156733,2.137845422,1.646550658,1.571678289,2.61164941,0.02569981,-0.092717963,1.724628554,3.205005115,1.618350614,0.828251692,0.73414225,1.277876335,1.12351027,1.979654091,2.546043149,2.98627487,0.938813079,0.625120871,-1.524481337,-0.004195285,1.641714355,2.52460811,2.430232445,-0.055437256,3.197510929,0.561968374,0.008049648,1.949378989,-0.593846892,-2.264013181,2.088164305,1.273707108,2.614408049
NCI-H1092,3.33383727,-0.239003979,0.213322844,3.105400978,2.479234326,-0.051355322,1.154184924,2.983703847,1.651816044,-0.453824705,-0.297506486,1.6408462,2.609114433,2.376672209,0.857735945,2.165584245,2.678927271,2.513336865,2.793866346,2.425125576,2.12608603,2.501057189,0.771333492,2.620871654,1.754367303,1.683321069,2.388180144,3.101491893,-0.285496941,1.618106107,2.852057898,2.877602665,1.426873652,2.395017242,3.074742393,2.795045455,3.156370213,2.309379582,2.978791108,2.143931191,2.630853044,2.884132717,2.241734308,2.746299809,0.024375646,1.422390864,0.500308546,1.556426736,2.867740272,2.57280698,2.668971349,2.818084343,2.952752548,2.582732781,2.347143659,1.700430534,-0.043047269,1.188953671,2.621771946,-0.131973841,2.597601721,0.854631173,0.515860197,-1.236069845,3.080465092,2.191602827,2.496133158,0.990894976,2.666464757,1.703982195,0.245286483,2.072616562,3.078740508,1.68833717,3.150249701,0.143985558,1.130317402,1.696497998,1.866770532,1.674391974,3.020893786,2.702875138,1.229422534,0.292511231,0.488285103,0.362342744,0.649030086,2.96694616,2.204262946,3.186214495,-0.850739026,0.092846514,2.853667393,-1.044301905,-0.953398859,1.667601346,2.336588131,1.658091165
NCI-H1155,3.08655086,-3.279704634,-1.291906653,0.990491516,-0.476106183,-1.214775518,-0.541078809,2.128165867,1.119650695,-0.889531078,0.302452232,1.377555605,1.561194855,1.504586306,-0.869291218,1.686252991,2.633445347,2.13443621,2.791394342,0.494003024,-0.52109996,1.92962163,-0.331788824,2.803868582,-0.65315458,1.763076645,1.825084342,1.445414117,-2.017999254,1.436309134,2.162482079,1.471913898,0.480016571,0.671774956,2.728667453,2.419846292,2.576227049,1.514066521,2.974449032,2.26376433,0.796739719,1.253427727,0.504492105,2.218481313,-1.444781785,0.145856499,-0.237755383,0.586696233,2.845245555,1.551576535,2.900628903,2.780751087,1.802177914,2.473651036,1.509026967,0.966498049,-0.638950979,0.832713634,1.376958015,-0.236672687,1.042180811,-0.311332251,-0.058804341,0.983664841,2.961036281,1.894508921,1.42670862,2.148043525,2.912784861,2.189353616,0.420106081,2.392296388,3.188835463,2.313734253,1.597167032,3.300789197,2.819841065,2.058748671,3.351577331,2.635187737,3.099158429,3.633369305,1.360935155,-0.545573757,0.842347588,1.169254508,2.767479048,2.333204109,1.864587334,3.71130041,-0.125706538,0.112066217,2.391988907,0.993633637,-1.237382718,2.286405404,3.489259973,2.279155292
NCI-H1299,3.762885474,-2.025711021,-1.784556416,1.427875569,-0.172778414,-1.978833709,-0.602004679,2.835079155,1.066873058,2.076243356,0.737458957,2.14314338,1.160751456,1.210294468,-0.730885475,2.424501495,2.061780915,0.934384144,2.232535951,1.525849364,-0.255078521,1.995257858,-0.03390233,2.71297813,-0.788201924,0.742751269,1.865886743,2.602933554,-1.731779647,0.821625661,2.301217017,2.573206966,0.855611376,1.687750438,1.74309519,2.245555231,1.120637412,0.484042481,2.27372748,2.082754298,1.387039728,1.991213273,1.072225303,0.484673945,-0.823269466,1.77743138,0.176339194,-0.730350424,2.318903226,1.996563347,1.537561367,2.522373665,2.109902047,1.80459954,2.64838942,1.155991155,-0.55246297,1.044537293,1.424323909,-1.42490152,0.31603262,-3.80521746,-0.66072303,-1.8654455,3.156042755,2.012892385,1.099989315,-0.287583726,2.275815567,0.728359619,-0.436248807,1.276273354,3.332253832,1.350826951,0.280335785,0.030172175,1.12927857,1.822537639,0.504020461,1.284977484,2.683740123,0.777105265,1.32779588,-3.056024736,-1.212517621,-0.188333974,0.843289139,1.878530793,-0.968477129,2.250173953,-1.937973547,-1.330623137,1.32566002,-1.323531977,-3.055519217,0.812593639,-0.159215397,0.679339497
NCI-H1304,3.342053687,-0.279567953,0.211221293,2.082477653,1.732717723,0.09766892,1.146087937,1.932659085,1.082571935,-0.317612149,1.281941331,1.639575889,2.498364563,2.523049862,0.409461523,2.347108915,2.736754884,2.196646723,2.730428082,2.186258834,1.224013831,1.600545844,0.493614765,3.037023049,1.312819235,2.026512294,1.288069227,2.077359927,-2.006150832,1.63460756,2.315484025,1.720399395,2.074119221,1.527219129,2.083187724,1.903141392,1.980755896,1.616401935,2.961923979,2.103289479,1.99180956,1.68527496,1.743446534,2.248883229,0.676903105,2.059982067,2.1660307,1.302816999,2.78110026,2.541024876,1.818535604,2.60748496,2.566388976,1.965114346,1.887052953,1.073451317,1.614684735,1.44837644,2.625413505,-0.493269935,0.362493878,-0.415053065,-0.425705874,-1.454011411,2.85433447,2.061438691,1.801647206,0.359583236,2.403387834,1.047571709,0.155251157,0.787104027,2.726962847,1.614168793,1.591975911,2.266912531,2.104885077,1.538759202,2.053579698,1.882253999,3.407293404,1.458881155,0.975933965,-1.228602152,0.21375931,0.009331686,0.797563576,2.934329342,0.613281135,2.807125791,-1.082432092,-0.458067762,1.90965277,-1.132139702,-1.756819764,2.156225199,2.894164485,2.133227569
NCI-H1355,3.61111041,-1.179804824,-1.709142482,0.821547488,-0.255286548,-2.066930345,1.036549315,2.514267993,0.997425028,1.521191122,0.47827201,2.180226049,1.364529376,0.880033058,-1.252728079,2.357853795,2.327677712,1.837784416,2.452091789,1.937809818,-0.168438075,1.684303009,0.594553054,2.763050547,-0.551689492,1.970530433,1.332408522,2.051495519,-2.051292269,1.536418789,2.565327995,2.590600025,1.573614808,0.723947621,2.390699487,1.71252303,1.391578973,1.496953146,2.287363892,0.80735431,1.338247611,2.476628993,1.308295624,0.408156469,-1.3340102,0.658151138,-0.268586382,-0.905238641,2.435144315,1.580983049,1.396934712,2.162919848,1.540893325,2.325461073,1.668553319,1.900090039,0.111119889,1.198900752,2.046414273,-0.817482926,-0.409242205,-3.419533126,-0.932566187,-2.537587001,2.734542588,1.797921828,1.687713523,-0.168668251,2.34513331,0.890437016,-0.057945307,1.553541283,2.437724459,0.259888767,1.481934375,0.450634812,1.197109287,1.003815671,0.466475703,1.074191789,2.237438267,1.545178074,0.542915875,-2.261070401,-0.815515138,-1.853497624,-0.741483998,0.906257496,0.914033104,1.79134053,-1.61961528,-1.159385166,1.258441223,-1.326677572,-3.038498347,1.505160878,-0.011542244,0.045168363
NCI-H1395,4.83357077,-0.958202156,-2.368858817,1.63732798,0.511500315,-2.30801112,0.862124925,2.455511858,1.494611431,2.000997059,1.007662651,2.384433486,0.965559104,2.439895931,0.471415803,2.188227056,2.352177132,1.348123468,2.517034014,1.859935172,-0.704180273,1.446728727,-0.550691483,2.253472419,-0.728572423,1.913768144,2.475434249,1.741851371,-1.867002011,1.315333366,2.961928322,2.598062073,0.997984833,1.532498847,2.339809294,2.039717887,3.052655913,1.97199748,2.874769762,1.912412277,1.67532701,1.845029751,0.338636779,2.194496097,-0.701478527,1.443783776,0.324252946,0.019597538,2.599000583,2.142603118,2.372241322,2.048261328,0.878563405,1.931498651,2.234631422,1.442975554,-0.213319369,2.209894008,1.061069147,1.711241861,3.375461356,2.241840276,0.349245291,-1.271744966,3.462974734,2.139572611,2.406096963,1.414001598,2.689312121,1.552292687,0.782004107,1.690631548,4.667109169,1.334163506,2.620486869,2.987590348,1.99367746,2.52748314,2.464873944,1.479728159,2.809649476,2.987048349,1.77528336,-0.754662664,1.508436761,1.961929665,2.716482018,1.853813357,2.584802628,2.56755636,0.708108467,0.061189921,1.644492971,0.110921851,-1.260508465,2.363069672,2.224093266,1.881663359
NCI-H1563,5.394158955,-0.822843857,-1.668413911,2.162921151,0.964576296,-1.873622396,0.156451113,2.943563745,1.272129316,1.164469886,0.522467553,2.404348494,0.65064349,1.186080813,-0.976287915,2.735038987,2.544332897,1.618089169,2.351116585,0.498317306,-0.327583116,0.832108662,0.896329524,2.957747803,-0.022895136,2.340927602,1.778356862,1.754810284,-2.383751644,0.989463541,3.205195336,2.758152139,2.009512706,1.045365927,2.949505328,3.02873975,2.553427458,2.206080468,1.127758539,1.962545495,2.325921425,1.225962076,-0.317054081,1.571107192,-0.97806114,-0.038110209,-0.102778395,-0.658348742,2.859151664,1.821250391,1.192545243,2.828419684,2.150685338,2.663086814,2.500355369,2.261216758,-0.905861419,2.89559896,2.71207306,-0.254541299,0.84931454,1.333138136,0.154678323,-1.89253679,3.238774116,2.159226608,2.101460665,-0.382123989,2.267661689,0.907146931,-0.494712662,2.277887152,2.093928261,1.932953103,2.962110725,-0.203162524,-0.265631008,2.495604622,0.976321356,1.528368272,3.507611087,2.937729433,1.599190845,-0.701870261,1.27323503,0.822352236,1.242833113,2.258852459,1.31399487,3.288533841,1.296420275,-0.434419124,2.54491876,0.106041249,-1.37838337,0.90145333,1.30867042,1.882332172
NCI-H1573,2.547256133,-0.760957328,-1.512268976,2.050408045,0.826595293,-2.109553308,1.121157263,2.184680608,1.237608116,2.234716543,0.959295275,1.779439992,0.780306884,1.006781902,-0.115579659,1.694133264,2.586091614,1.696234815,2.25973234,1.370478342,0.153072302,1.94690959,-0.163733363,2.317695453,-0.341328971,2.164634443,1.726122962,2.564805973,-0.723990182,-0.132942318,1.760658493,2.274495747,2.143842595,2.228807967,1.861760511,2.647967721,2.649715756,1.363687713,1.554874567,2.209182199,1.637708857,2.605195794,1.636965779,0.316594597,-1.058092492,2.206700641,-0.04465329,0.213880044,2.191017398,0.722006325,2.927650559,2.898659867,1.822720912,2.361929214,2.476394474,1.662908794,0.849749269,1.231686511,2.558240743,2.078692342,3.215981908,1.181614529,0.482151997,-0.00041866,2.958195126,2.189906907,2.751889613,1.487682696,2.846752122,1.984335352,0.330063806,2.758322383,4.147824994,2.229818136,3.105708459,3.071621988,2.612172735,2.289345578,1.597227399,2.17051479,3.165737076,2.3640312,1.429182361,0.51216826,1.346514407,1.716405188,2.440661593,2.667292088,2.599805765,3.506200064,-0.421447617,0.037407087,2.489701257,-0.480542936,-0.922528338,2.355360076,2.887930622,2.067886227
NCI-H1650,3.565261942,-0.825687618,-0.896978794,1.278524737,0.616177445,-1.825382268,0.211829739,2.445532639,0.125423378,0.434912049,1.479897534,2.069519174,2.300256792,2.209564379,-0.257960933,2.048348187,2.350598471,0.553020604,2.441498478,2.06564961,0.016913164,2.13599663,1.397214379,2.856532,-0.697741423,1.904896376,1.462237817,2.141684585,-1.516664036,0.98269897,2.71048832,1.71444348,1.651786947,1.70148587,2.347509769,1.739594776,1.357693147,1.660494551,0.868778316,1.810412572,1.438853231,2.022797339,1.357247995,0.724795364,-0.690339308,1.378836339,0.826413324,0.450981813,2.385127489,1.667550533,2.03924494,2.384947256,2.604703739,2.872299495,2.23039097,1.091443269,0.692399167,2.080008689,2.686521345,-0.792225039,1.073156054,-0.248274146,-0.405711421,-1.505719802,2.838174613,1.888387921,2.384036978,0.401025137,2.024656126,0.927791981,0.026979945,1.229204219,2.895368436,1.405648551,1.114912661,-0.019894249,1.324913159,1.23168699,0.893691939,1.715355247,2.650193722,2.343950698,1.565219572,-1.983057322,-0.625256876,0.735584601,1.580976635,2.091282317,0.084655625,2.387435181,-1.198760761,-0.867046532,1.882070796,-1.257871533,-2.102909731,1.73184097,0.808288163,1.159034591
NCI-H1651,4.195011958,-1.825484328,-1.638211335,0.848946259,0.697642404,-2.173142272,0.892229784,2.425902529,1.523693961,1.939371107,0.511406942,1.941302849,2.02000222,1.881039278,-0.249159956,1.090311497,2.570645931,2.150221078,2.782780545,2.389658483,0.038828532,1.987683328,0.649361018,2.812205733,-0.154900681,2.294189698,1.725751205,2.570856998,-1.081338539,1.408189869,2.730210067,2.743456048,1.46799743,2.16994847,2.549142274,2.733710046,2.743595891,1.325585321,2.753524297,2.268903336,0.573353404,2.438648638,2.118076337,1.697944633,-0.46321198,2.239841218,1.009988298,0.915167916,2.645041879,0.823035816,1.253549696,1.61609706,1.13792407,1.307583815,1.001195138,0.715955734,0.000465564,1.177895231,0.638887572,-1.927185672,1.515267779,-1.675520706,-2.301866288,-1.217219293,2.918148832,1.636471117,1.916542417,0.826574013,2.315403681,0.411973048,0.027432211,1.451160268,3.134751034,1.594485698,0.967775309,1.356986549,1.215737046,0.77653026,0.596000558,0.886514034,2.279375045,1.422674893,0.617832107,-1.384306278,-0.303909724,-0.095920451,1.088057943,1.183594912,-0.296452019,2.950614516,-1.614138392,-0.420364486,1.66200937,-1.463363074,-2.430440906,1.84808979,1.320006809,1.051192856
